,Label,Predict,MSE,Euclidean Distance
1357,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[-0.1234,  5.6031, -1.6939]])",8.540511131286621,5.061771392822266
1358,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[-0.1234,  5.6030, -1.6939]])",1.1877905130386353,1.8876901865005493
1359,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[-0.1234,  5.6031, -1.6939]])",15.879988670349121,6.9021711349487305
1360,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[-0.1234,  5.6031, -1.6939]])",8.540541648864746,5.061779975891113
1361,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[-0.1234,  5.6031, -1.6939]])",0.3797507584095001,1.0673573017120361
1362,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[-0.1311,  5.6195, -1.7005]])",0.48369577527046204,1.2046107053756714
1363,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[-0.1234,  5.6031, -1.6939]])",1.9564374685287476,2.422666549682617
1364,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[-0.2779,  5.5218, -1.6383]])",0.1306859403848648,0.6261452436447144
1365,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[-0.1239,  5.6028, -1.6936]])",0.47821035981178284,1.197760820388794
1366,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[-0.1234,  5.6031, -1.6940]])",1.1877946853637695,1.8876934051513672
1367,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[-0.3837,  5.7447, -1.7808]])",0.6638529300689697,1.4112259149551392
1368,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[-0.1235,  5.6029, -1.6939]])",0.37985363602638245,1.0675019025802612
1369,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[-0.1235,  5.6034, -1.6944]])",1.5448352098464966,2.1527915000915527
1370,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[-0.1234,  5.6031, -1.6939]])",1.8845477104187012,2.377739667892456
1371,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[-0.1234,  5.6030, -1.6939]])",0.8819675445556641,1.6266239881515503
1372,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[-0.1234,  5.6031, -1.6940]])",3.586172103881836,3.280017614364624
1373,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[-0.1234,  5.6031, -1.6939]])",1.956437110900879,2.422666549682617
1374,"tensor([[-1.5530,  5.2930, -0.6020]])","tensor([[-0.1235,  5.6026, -1.6933]])",1.1101140975952148,1.8249220848083496
1375,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[-0.1389,  5.5924, -1.6826]])",0.8740336298942566,1.619291067123413
1376,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[-0.1233,  5.6031, -1.6940]])",0.8819751739501953,1.6266310214996338
1377,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[-0.2587,  5.5102, -1.5946]])",4.969210147857666,3.8610405921936035
1378,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[-0.1234,  5.6031, -1.6939]])",0.37975606322288513,1.0673646926879883
1379,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[-0.5784,  5.5541, -1.5064]])",3.1775591373443604,3.0875041484832764
1380,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[-0.1234,  5.6030, -1.6939]])",0.28781482577323914,0.9292161464691162
1381,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[-0.1234,  5.6031, -1.6940]])",1.8895093202590942,2.380866289138794
1382,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[-0.1234,  5.6031, -1.6939]])",2.811363458633423,2.9041502475738525
1383,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[-0.1234,  5.6031, -1.6939]])",1.8895002603530884,2.3808608055114746
1384,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[-0.1549,  5.6673, -1.7179]])",0.26427701115608215,0.890409529209137
1385,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[-0.1234,  5.6031, -1.6939]])",22.50831413269043,8.217355728149414
1386,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[-0.4980,  5.3865, -1.4411]])",1.8179574012756348,2.335353374481201
1387,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[-0.1234,  5.6031, -1.6939]])",0.47784391045570374,1.1973017454147339
1388,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[-0.1234,  5.6031, -1.6939]])",0.2828873097896576,0.9212291240692139
1389,"tensor([[-0.6150,  4.4690, -1.2310]])","tensor([[-0.1234,  5.6031, -1.6939]])",0.580672025680542,1.3198537826538086
1390,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[-0.1234,  5.6031, -1.6939]])",2.811396598815918,2.9041671752929688
1391,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[-0.1234,  5.6031, -1.6940]])",2.0053813457489014,2.4527838230133057
1392,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[ 0.7903,  4.6367, -1.8755]])",2.8236312866210938,2.910479784011841
1393,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 0.8330,  4.7118, -1.9251]])",0.6160315275192261,1.3594465255737305
1394,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.9530,  4.9224, -2.0640]])",18.791688919067383,7.508333206176758
1395,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.7902,  4.6368, -1.8755]])",3.206251859664917,3.101412057876587
1396,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.7867,  4.6383, -1.8742]])",0.4300975501537323,1.1359111070632935
1397,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.9527,  4.9224, -2.0639]])",18.7924861907959,7.508492469787598
1398,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.9529,  4.9223, -2.0639]])",0.9972423911094666,1.7296621799468994
1399,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.7899,  4.6369, -1.8754]])",0.8518137335777283,1.5985757112503052
1400,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.9519,  4.9210, -2.0630]])",1.056806206703186,1.7805677652359009
1401,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.2545464038848877,3.124683141708374
1402,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.7905,  4.6381, -1.8761]])",6.550190448760986,4.432896137237549
1403,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.9526,  4.9223, -2.0638]])",1.0904961824417114,1.8087259531021118
1404,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.5447516441345215,3.6924593448638916
1405,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.8308890461921692,1.578819990158081
1406,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.9973537921905518,1.7297587394714355
1407,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.9528,  4.9224, -2.0639]])",0.8313868045806885,1.5792908668518066
1408,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.9524,  4.9226, -2.0638]])",1.057843804359436,1.781441569328308
1409,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.9527,  4.9223, -2.0639]])",1.0904346704483032,1.808674931526184
1410,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.2113667726516724,1.9063328504562378
1411,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.8313221335411072,1.579229474067688
1412,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.7910,  4.6380, -1.8763]])",0.2035171538591385,0.7813780903816223
1413,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.7903,  4.6367, -1.8755]])",1.500083088874817,2.1213788986206055
1414,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.630538821220398,2.211700439453125
1415,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.5509939193725586,2.157076835632324
1416,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.5924,  4.7212, -1.8030]])",15.296516418457031,6.774182319641113
1417,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.9497,  4.9172, -2.0605]])",4.970731258392334,3.861630439758301
1418,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.9530,  4.9225, -2.0640]])",0.07398813962936401,0.47113069891929626
1419,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.8313238024711609,1.5792309045791626
1420,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.9016,  4.8325, -2.0046]])",1.5246518850326538,2.1386804580688477
1421,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.0580642223358154,1.7816271781921387
1422,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.2545411586761475,3.124680519104004
1423,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.1774067878723145,3.5400869846343994
1424,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 0.9527,  4.9224, -2.0639]])",5.0618510246276855,3.896864175796509
1425,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.254552125930786,3.124685764312744
1426,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.8241,  4.6960, -1.9146]])",1.5029792785644531,2.1234257221221924
1427,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.7903,  4.6367, -1.8755]])",2.6112282276153564,2.7988712787628174
1428,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 0.8031,  4.6592, -1.8903]])",0.5917665958404541,1.3324038982391357
1429,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.9527,  4.9224, -2.0639]])",13.285916328430176,6.313299655914307
1430,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.9527,  4.9224, -2.0639]])",13.28581714630127,6.313276290893555
1431,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.8313398957252502,1.5792462825775146
1432,"tensor([[ 0.3560,  4.1770, -1.1530]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.5805119872093201,1.3196723461151123
1433,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.5773,  4.7276, -1.7975]])",6.508908748626709,4.418905258178711
1434,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.177404403686523,3.540086269378662
1435,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.6178,  4.7103, -1.8123]])",0.7194373607635498,1.4691205024719238
1436,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.177393913269043,3.540081739425659
1437,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.8313314318656921,1.5792381763458252
1438,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.073966383934021,0.4710614085197449
1439,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.5754,  4.7284, -1.7967]])",6.50877046585083,4.418858051300049
1440,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.930647850036621,3.4339399337768555
1441,"tensor([[-1.5530,  5.2930, -0.6020]])","tensor([[ 0.7967,  4.6479, -1.8829]])",2.5258800983428955,2.752751350402832
1442,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.8125,  4.6758, -1.9013]])",20.275699615478516,7.799173355102539
1443,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.7903,  4.6367, -1.8755]])",3.807032346725464,3.3795108795166016
1444,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 0.9527,  4.9224, -2.0639]])",2.853529930114746,2.925849199295044
1445,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.07396631687879562,0.47106122970581055
1446,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.9518,  4.9208, -2.0629]])",4.54352331161499,3.691960334777832
1447,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.7903,  4.6367, -1.8755]])",0.43079686164855957,1.1368342638015747
1448,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.2113873958587646,1.9063490629196167
1449,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.2113674879074097,1.9063334465026855
1450,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.7916,  4.6391, -1.8770]])",2.615061044692993,2.80092453956604
1451,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.5754,  4.7284, -1.7967]])",15.340476036071777,6.783909797668457
1452,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.930649518966675,3.433940887451172
1453,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.7879,  4.6377, -1.8746]])",0.6378911137580872,1.3833569288253784
1454,"tensor([[-0.6150,  4.4690, -1.2310]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.1190158128738403,1.8322240114212036
1455,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.9532,  4.9222, -2.0638]])",0.8318015933036804,1.5796847343444824
1456,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.7896,  4.6370, -1.8752]])",5.031487941741943,3.8851590156555176
1457,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.7903,  4.6367, -1.8755]])",2.2296769618988037,2.5863161087036133
1458,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.9527,  4.9223, -2.0638]])",1.6308430433273315,2.211906671524048
1459,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.8861,  4.8052, -1.9866]])",19.488622665405273,7.646297931671143
1460,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.9528,  4.9224, -2.0639]])",18.79239845275879,7.508474826812744
1461,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.6305748224258423,2.2117249965667725
1462,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 0.9527,  4.9224, -2.0639]])",5.061837196350098,3.8968589305877686
1463,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.8308861255645752,1.5788171291351318
1464,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.9305620193481445,3.4339025020599365
1465,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.123642683029175,3.0611960887908936
1466,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.6305493116378784,2.211707592010498
1467,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.544739723205566,3.6924545764923096
1468,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.9518,  4.9209, -2.0629]])",7.6882476806640625,4.802576541900635
1469,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.9528,  4.9225, -2.0640]])",0.6751594543457031,1.423193335533142
1470,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.9973502159118652,1.7297557592391968
1471,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.7378,  5.0141, -1.9852]])",2.1332194805145264,2.529755115509033
1472,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.2113827466964722,1.9063454866409302
1473,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.5447540283203125,3.692460536956787
1474,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.997352123260498,1.7297574281692505
1475,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.8550,  4.7505, -1.9505]])",3.4833571910858154,3.2326571941375732
1476,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.0904136896133423,1.8086575269699097
1477,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.177404880523682,3.540086507797241
1478,"tensor([[ 0.3560,  4.1770, -1.1530]])","tensor([[ 0.9527,  4.9224, -2.0640]])",0.5805386900901794,1.3197026252746582
1479,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 0.9527,  4.9224, -2.0639]])",2.8537094593048096,2.925941228866577
1480,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.7903,  4.6367, -1.8755]])",14.803166389465332,6.664045333862305
1481,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.9527,  4.9224, -2.0640]])",4.177443504333496,3.54010272026062
1482,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.9569,  4.9222, -2.0649]])",4.553831577301025,3.696146011352539
1483,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 0.7903,  4.6367, -1.8755]])",0.5824194550514221,1.3218392133712769
1484,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.97045373916626,3.861522674560547
1485,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.7451668381690979,1.4951590299606323
1486,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.6751325726509094,1.4231650829315186
1487,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.090386986732483,1.8086353540420532
1488,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.9525,  4.9221, -2.0637]])",1.550880789756775,2.1569979190826416
1489,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.9525,  4.9221, -2.0638]])",2.110485315322876,2.5162391662597656
1490,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.7903,  4.6367, -1.8755]])",1.5000882148742676,2.121382474899292
1491,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.8425,  4.7285, -1.9360]])",2.0177602767944336,2.4603421688079834
1492,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 0.9527,  4.9224, -2.0639]])",5.061832427978516,3.896857261657715
1493,"tensor([[-0.6150,  4.4690, -1.2310]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.1189980506896973,1.8322097063064575
1494,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.5940,  4.7205, -1.8036]])",0.4098518192768097,1.1088539361953735
1495,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.2545602321624756,3.1246895790100098
1496,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.123629331588745,3.0611894130706787
1497,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.7903,  4.6367, -1.8755]])",0.6369463801383972,1.3823322057724
1498,"tensor([[-0.6150,  4.4690, -1.2310]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.11902916431427,1.8322349786758423
1499,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.35383906960487366,1.0303009748458862
1500,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.9973588585853577,1.729763150215149
1501,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.675136148929596,1.4231687784194946
1502,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.9528,  4.9225, -2.0640]])",1.0580862760543823,1.781645655632019
1503,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.8308873772621155,1.5788183212280273
1504,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.55099356174469,2.157076597213745
1505,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.7877,  4.6378, -1.8745]])",2.22956919670105,2.5862536430358887
1506,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.9527,  4.9224, -2.0639]])",7.694584369659424,4.8045549392700195
1507,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.9529,  4.9224, -2.0639]])",3.1239004135131836,3.0613229274749756
1508,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.9509,  4.9192, -2.0618]])",0.35651013255119324,1.0341823101043701
1509,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.6305345296859741,2.211697578430176
1510,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.9973519444465637,1.7297571897506714
1511,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.9306461811065674,3.433939218521118
1512,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.9257,  4.8749, -2.0326]])",1.7213797569274902,2.272475004196167
1513,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.9527,  4.9224, -2.0639]])",18.792600631713867,7.50851583480835
1514,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.7903,  4.6367, -1.8755]])",3.206327438354492,3.1014485359191895
1515,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.9529,  4.9224, -2.0640]])",3.1240501403808594,3.0613961219787598
1516,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.9528,  4.9224, -2.0639]])",4.177540302276611,3.5401437282562256
1517,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.6305513381958008,2.2117090225219727
1518,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.0903947353363037,1.808641791343689
1519,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.544734477996826,3.6924521923065186
1520,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.6751325726509094,1.4231650829315186
1521,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.9528,  4.9224, -2.0639]])",4.1774983406066895,3.540125846862793
1522,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[ 0.9527,  4.9224, -2.0640]])",3.3492166996002197,3.169802665710449
1523,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.9372,  4.8952, -2.0460]])",4.524227619171143,3.684112548828125
1524,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.1236438751220703,3.06119704246521
1525,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.07396537065505981,0.471058189868927
1526,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.2545642852783203,3.124691963195801
1527,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.544741153717041,3.6924550533294678
1528,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.7903,  4.6367, -1.8755]])",1.5000810623168945,2.1213772296905518
1529,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.0580646991729736,1.7816275358200073
1530,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.9527,  4.9224, -2.0640]])",1.0903910398483276,1.8086388111114502
1531,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.1774139404296875,3.540090322494507
1532,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 0.7903,  4.6367, -1.8755]])",3.60028076171875,3.286464214324951
1533,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.5754,  4.7284, -1.7967]])",4.477330207824707,3.6649675369262695
1534,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[ 0.7903,  4.6367, -1.8755]])",2.823636293411255,2.910482406616211
1535,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.7903,  4.6367, -1.8755]])",14.803080558776855,6.664025783538818
1536,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.3538353443145752,1.0302953720092773
1537,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.682425856590271,2.246614456176758
1538,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.9527,  4.9224, -2.0639]])",4.970446586608887,3.8615200519561768
1539,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.7909,  4.6378, -1.8762]])",0.20364779233932495,0.7816288471221924
1540,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.9527,  4.9224, -2.0639]])",1.6824151277542114,2.246607542037964
1541,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.8002,  4.6556, -1.8875]])",0.8621184229850769,1.6082159280776978
1542,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.8308875560760498,1.578818440437317
1543,"tensor([[-1.5530,  5.2930, -0.6020]])","tensor([[ 0.9527,  4.9224, -2.0639]])",2.8510494232177734,2.9245765209198
1544,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.7662,  5.0020, -1.9956]])",2.1278014183044434,2.526540517807007
1545,"tensor([[ 0.3560,  4.1770, -1.1530]])","tensor([[ 0.9527,  4.9224, -2.0639]])",0.5805150866508484,1.3196758031845093
1546,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.9527,  4.9224, -2.0639]])",3.2545602321624756,3.1246895790100098
1547,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.9497,  4.9171, -2.0605]])",4.970780849456787,3.861649751663208
1548,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.5763,  4.7280, -1.7971]])",4.4796552658081055,3.665919065475464
